Time,parking_lot,Empty_spaces,Occupied_spaces
2024-07-05 23:43:51.657965,A,16,7
2024-07-05 23:43:51.747722,A,16,8
2024-07-05 23:43:51.827230,A,17,6
2024-07-05 23:43:51.906520,A,15,8
2024-07-05 23:43:51.989193,A,16,6
2024-07-05 23:43:52.082428,A,15,7
2024-07-05 23:43:52.163534,A,16,6
2024-07-05 23:43:52.253729,A,15,5
2024-07-05 23:43:52.352968,A,17,7
2024-07-05 23:43:52.450974,A,17,8
2024-07-05 23:43:52.542319,A,18,8
2024-07-05 23:43:52.623756,A,18,8
2024-07-05 23:43:52.717384,A,17,8
2024-07-05 23:43:52.786181,A,20,8
2024-07-05 23:43:52.872728,A,20,8
2024-07-05 23:43:52.961806,A,20,7
2024-07-05 23:43:53.045272,A,20,8
2024-07-05 23:43:53.137453,A,19,8
2024-07-05 23:43:53.235635,A,20,7
2024-07-05 23:43:53.326390,A,21,7
2024-07-05 23:43:53.410406,A,22,7
2024-07-05 23:43:53.503709,A,19,7
2024-07-05 23:43:53.591527,A,18,7
2024-07-05 23:43:53.679055,A,20,7
2024-07-05 23:43:53.771690,A,17,7
2024-07-05 23:43:53.863485,A,17,7
2024-07-05 23:43:53.953628,A,19,7
2024-07-05 23:43:54.026693,A,20,7
2024-07-05 23:43:54.114082,A,20,7
2024-07-05 23:43:54.203500,A,17,7
2024-07-05 23:43:54.287102,A,18,7
2024-07-05 23:43:54.380811,A,19,7
2024-07-05 23:43:54.482228,A,20,8
2024-07-05 23:43:54.567513,A,19,7
2024-07-05 23:43:54.663508,A,17,8
2024-07-05 23:43:54.757696,A,19,8
2024-07-05 23:43:54.843920,A,19,7
2024-07-05 23:43:54.936268,A,17,8
2024-07-05 23:43:55.030864,A,18,8
2024-07-05 23:43:55.124746,A,17,7
2024-07-05 23:43:55.215488,A,15,7
2024-07-05 23:43:55.301888,A,14,7
2024-07-05 23:43:55.388460,A,14,6
2024-07-05 23:43:55.484094,A,14,6
2024-07-05 23:43:55.577410,A,13,6
2024-07-05 23:43:55.672715,A,16,7
2024-07-05 23:43:55.764633,A,14,7
2024-07-05 23:43:55.853440,A,14,7
2024-07-05 23:43:55.933512,A,15,7
2024-07-05 23:43:56.023771,A,17,6
2024-07-05 23:43:56.098670,A,16,6
2024-07-05 23:43:56.187184,A,18,6
2024-07-05 23:43:56.279181,A,15,6
2024-07-05 23:43:56.373336,A,16,6
2024-07-05 23:43:56.466010,A,18,6
2024-07-05 23:43:56.562461,A,17,6
2024-07-05 23:43:56.652080,A,19,6
2024-07-05 23:43:56.741451,A,18,7
2024-07-05 23:43:56.829233,A,19,7
2024-07-05 23:43:56.924378,A,19,6
2024-07-05 23:43:57.020009,A,19,6
2024-07-05 23:43:57.110646,A,18,6
2024-07-05 23:43:57.198328,A,18,6
2024-07-05 23:43:57.288259,A,18,6
2024-07-05 23:43:57.376193,A,18,7
2024-07-05 23:43:57.460537,A,19,5
2024-07-05 23:43:57.562723,A,20,5
2024-07-05 23:43:57.647431,A,20,6
2024-07-05 23:43:57.738454,A,20,6
2024-07-05 23:43:57.820610,A,21,8
2024-07-05 23:43:57.902521,A,22,7
2024-07-05 23:43:57.987107,A,22,8
2024-07-05 23:43:58.074311,A,20,7
2024-07-05 23:43:58.162508,A,22,6
2024-07-05 23:43:58.252755,A,21,4
2024-07-05 23:43:58.338657,A,21,4
2024-07-05 23:43:58.429694,A,20,4
2024-07-05 23:43:58.523499,A,24,4
2024-07-05 23:43:58.613734,A,20,4
2024-07-05 23:43:58.702042,A,19,6
2024-07-05 23:43:58.782411,A,20,5
2024-07-05 23:43:58.871629,A,22,6
2024-07-05 23:43:58.954385,A,23,8
2024-07-05 23:43:59.046536,A,25,7
2024-07-05 23:43:59.145416,A,22,7
2024-07-05 23:43:59.243730,A,22,5
2024-07-05 23:43:59.333659,A,22,6
2024-07-05 23:43:59.419539,A,26,6
2024-07-05 23:43:59.506543,A,26,6
2024-07-05 23:43:59.592381,A,25,7
2024-07-05 23:43:59.678543,A,28,6
2024-07-05 23:43:59.762033,A,28,5
2024-07-05 23:43:59.855353,A,25,6
2024-07-05 23:43:59.944707,A,25,6
2024-07-05 23:44:00.031901,A,26,6
2024-07-05 23:44:00.124795,A,29,4
2024-07-05 23:44:00.219423,A,30,8
2024-07-05 23:44:00.297452,A,31,6
2024-07-05 23:44:00.379953,A,31,6
2024-07-05 23:44:00.464336,A,32,5
2024-07-05 23:44:00.570684,A,30,6
2024-07-05 23:44:00.657585,A,29,5
2024-07-05 23:44:00.745938,A,26,6
2024-07-05 23:44:00.834311,A,30,5
2024-07-05 23:44:00.928337,A,29,5
2024-07-05 23:44:01.029250,A,31,7
2024-07-05 23:44:01.122430,A,33,7
2024-07-05 23:44:01.211691,A,37,7
2024-07-05 23:44:01.304153,A,38,5
2024-07-05 23:44:01.400912,A,36,6
2024-07-05 23:44:01.497297,A,35,6
2024-07-05 23:44:01.588176,A,36,5
2024-07-05 23:44:01.676149,A,36,7
2024-07-05 23:44:01.764707,A,38,8
2024-07-05 23:44:01.851735,A,39,9
2024-07-05 23:44:01.941671,A,39,7
2024-07-05 23:44:02.036306,A,38,8
2024-07-05 23:44:02.137483,A,36,7
2024-07-05 23:44:02.229894,A,34,8
2024-07-05 23:44:02.315535,A,37,8
2024-07-05 23:44:02.395159,A,35,8
2024-07-05 23:44:02.482524,A,34,8
2024-07-05 23:44:02.566817,A,34,6
2024-07-05 23:44:02.655617,A,36,6
2024-07-05 23:44:02.735576,A,34,7
2024-07-05 23:44:02.819676,A,36,7
2024-07-05 23:44:02.909704,A,35,7
2024-07-05 23:44:03.002572,A,40,7
2024-07-05 23:44:03.102375,A,40,7
2024-07-05 23:44:03.190381,A,39,9
2024-07-05 23:44:03.279312,A,39,9
2024-07-05 23:44:03.373736,A,37,9
2024-07-05 23:44:03.461775,A,40,7
2024-07-05 23:44:03.546474,A,38,8
2024-07-05 23:44:03.647407,A,36,7
2024-07-05 23:44:03.745039,A,39,8
2024-07-05 23:44:03.824040,A,40,8
2024-07-05 23:44:03.908015,A,38,10
2024-07-05 23:44:03.993310,A,36,10
2024-07-05 23:44:04.076507,A,43,9
2024-07-05 23:44:04.172255,A,42,8
2024-07-05 23:44:04.264313,A,44,10
2024-07-05 23:44:04.349362,A,41,9
2024-07-05 23:44:04.436496,A,42,10
2024-07-05 23:44:04.530403,A,41,11
2024-07-05 23:44:04.626549,A,44,10
2024-07-05 23:44:04.717553,A,41,10
2024-07-05 23:44:04.810565,A,42,10
2024-07-05 23:44:04.899691,A,41,10
2024-07-05 23:44:04.985314,A,43,9
2024-07-05 23:44:05.076540,A,41,9
2024-07-05 23:44:05.174570,A,44,9
2024-07-05 23:44:05.266456,A,43,8
2024-07-05 23:44:05.357400,A,45,8
2024-07-05 23:44:05.445538,A,38,8
2024-07-05 23:44:05.530643,A,43,7
2024-07-05 23:44:05.620443,A,44,7
2024-07-05 23:44:05.702228,A,41,8
2024-07-05 23:44:05.795873,A,41,7
2024-07-05 23:44:05.884797,A,41,8
2024-07-05 23:44:05.974568,A,43,8
2024-07-05 23:44:06.071649,A,42,8
2024-07-05 23:44:06.164439,A,41,8
2024-07-05 23:44:06.253639,A,42,8
2024-07-05 23:44:06.341990,A,44,8
2024-07-05 23:44:06.437442,A,41,8
2024-07-05 23:44:06.530538,A,41,8
2024-07-05 23:44:06.621682,A,42,7
2024-07-05 23:44:06.706917,A,40,8
2024-07-05 23:44:06.797356,A,39,9
2024-07-05 23:44:06.888398,A,37,8
2024-07-05 23:44:06.970928,A,39,9
2024-07-05 23:44:07.062482,A,39,9
2024-07-05 23:44:07.149531,A,41,7
2024-07-05 23:44:07.240511,A,40,7
2024-07-05 23:44:07.329578,A,41,9
2024-07-05 23:44:07.411483,A,39,7
2024-07-05 23:44:07.506464,A,40,7
2024-07-05 23:44:07.599172,A,39,6
2024-07-05 23:44:07.688468,A,41,8
2024-07-05 23:44:07.770313,A,44,10
2024-07-05 23:44:07.862053,A,43,9
2024-07-05 23:44:07.952368,A,40,7
2024-07-05 23:44:08.030369,A,44,7
2024-07-05 23:44:08.107359,A,42,6
2024-07-05 23:44:08.201709,A,45,7
2024-07-05 23:44:08.293655,A,44,6
2024-07-05 23:44:08.392264,A,43,6
2024-07-05 23:44:08.480172,A,44,5
2024-07-05 23:44:08.569710,A,43,5
2024-07-05 23:44:08.657597,A,45,5
2024-07-05 23:44:08.749698,A,49,5
2024-07-05 23:44:08.838501,A,48,7
2024-07-05 23:44:08.925485,A,50,7
2024-07-05 23:44:09.015262,A,51,8
2024-07-05 23:44:09.105550,A,49,7
2024-07-05 23:44:09.220468,A,50,7
2024-07-05 23:44:09.309306,A,49,8
2024-07-05 23:44:09.397142,A,46,8
2024-07-05 23:44:09.479749,A,49,8
2024-07-05 23:44:09.570707,A,49,8
2024-07-05 23:44:09.669367,A,49,8
2024-07-05 23:44:09.763348,A,48,8
2024-07-05 23:44:09.855502,A,48,10
2024-07-05 23:44:09.946569,A,48,9
2024-07-05 23:44:10.027540,A,48,10
2024-07-05 23:44:10.118798,A,51,10
2024-07-05 23:44:10.210453,A,49,9
2024-07-05 23:44:10.308639,A,50,9
2024-07-05 23:44:10.393808,A,48,9
2024-07-05 23:44:10.492861,A,46,8
2024-07-05 23:44:10.582361,A,44,8
2024-07-05 23:44:10.674313,A,46,9
2024-07-05 23:44:10.761778,A,44,8
2024-07-05 23:44:10.855593,A,45,9
2024-07-05 23:44:10.955361,A,44,11
2024-07-05 23:44:11.042320,A,45,11
2024-07-05 23:44:11.131980,A,43,9
2024-07-05 23:44:11.220227,A,40,10
2024-07-05 23:44:11.305719,A,39,9
2024-07-05 23:44:11.399406,A,39,10
2024-07-05 23:44:11.478627,A,44,9
2024-07-05 23:44:11.572407,A,40,10
2024-07-05 23:44:11.665628,A,40,10
2024-07-05 23:44:11.757548,A,40,10
2024-07-05 23:44:11.851679,A,40,11
2024-07-05 23:44:11.939990,A,41,9
2024-07-05 23:44:12.022482,A,39,10
2024-07-05 23:44:12.100792,A,38,10
2024-07-05 23:44:12.201699,A,40,9
2024-07-05 23:44:12.289031,A,40,10
2024-07-05 23:44:12.374665,A,38,10
2024-07-05 23:44:12.454715,A,41,10
2024-07-05 23:44:12.535910,A,40,12
2024-07-05 23:44:12.629371,A,38,9
2024-07-05 23:44:12.732780,A,39,13
2024-07-05 23:44:12.827223,A,40,11
2024-07-05 23:44:12.916545,A,40,11
2024-07-05 23:44:13.002311,A,40,13
2024-07-05 23:44:13.089033,A,39,12
2024-07-05 23:44:13.183874,A,41,13
2024-07-05 23:44:13.272758,A,44,10
2024-07-05 23:44:13.367327,A,46,9
2024-07-05 23:44:13.456137,A,45,9
2024-07-05 23:44:13.547570,A,47,8
2024-07-05 23:44:13.637775,A,44,9
2024-07-05 23:44:13.723484,A,47,9
2024-07-05 23:44:13.815056,A,48,9
2024-07-05 23:44:13.904371,A,42,9
2024-07-05 23:44:13.992267,A,44,8
2024-07-05 23:44:14.073358,A,46,9
2024-07-05 23:44:14.156068,A,43,10
2024-07-05 23:44:14.248857,A,43,9
2024-07-05 23:44:14.333553,A,42,10
2024-07-05 23:44:14.422414,A,37,10
2024-07-05 23:44:14.516150,A,42,11
2024-07-05 23:44:14.605498,A,42,11
2024-07-05 23:44:14.681568,A,42,9
2024-07-05 23:44:14.768678,A,41,10
2024-07-05 23:44:14.859974,A,43,8
2024-07-05 23:44:14.962348,A,45,9
2024-07-05 23:44:15.056928,A,47,8
2024-07-05 23:44:15.146531,A,45,6
2024-07-05 23:44:15.243975,A,45,7
2024-07-05 23:44:15.331802,A,46,11
2024-07-05 23:44:15.425499,A,43,10
2024-07-05 23:44:15.517560,A,45,6
2024-07-05 23:44:15.612650,A,42,6
2024-07-05 23:44:15.692449,A,40,6
2024-07-05 23:44:15.779811,A,43,6
2024-07-05 23:44:15.866664,A,39,7
2024-07-05 23:44:15.954389,A,45,8
2024-07-05 23:44:16.045849,A,44,9
2024-07-05 23:44:16.134811,A,46,10
2024-07-05 23:44:16.223646,A,44,9
2024-07-05 23:44:16.316103,A,43,9
2024-07-05 23:44:16.406505,A,45,7
2024-07-05 23:44:16.497621,A,45,8
2024-07-05 23:44:16.579095,A,42,10
2024-07-05 23:44:16.673329,A,41,8
2024-07-05 23:44:16.766466,A,42,6
2024-07-05 23:44:16.854702,A,40,6
2024-07-05 23:44:16.940562,A,41,7
2024-07-05 23:44:17.035619,A,44,7
2024-07-05 23:44:17.128567,A,43,7
2024-07-05 23:44:17.228674,A,45,9
2024-07-05 23:44:17.332044,A,44,5
2024-07-05 23:44:17.428782,A,43,7
2024-07-05 23:44:17.514652,A,44,7
2024-07-05 23:44:17.602708,A,38,7
2024-07-05 23:44:17.687580,A,42,7
2024-07-05 23:44:17.775253,A,41,8
2024-07-05 23:44:17.862406,A,42,7
2024-07-05 23:44:17.950630,A,39,6
2024-07-05 23:44:18.043628,A,42,5
2024-07-05 23:44:18.133787,A,40,6
2024-07-05 23:44:18.225935,A,39,5
2024-07-05 23:44:18.316427,A,41,4
2024-07-05 23:44:18.405417,A,43,7
2024-07-05 23:44:18.495455,A,41,6
2024-07-05 23:44:18.579676,A,43,7
2024-07-05 23:44:18.664774,A,44,7
2024-07-05 23:44:18.760199,A,42,9
2024-07-05 23:44:18.844584,A,42,7
2024-07-05 23:44:18.922627,A,44,7
2024-07-05 23:44:19.007491,A,47,6
2024-07-05 23:44:19.097329,A,47,7
2024-07-05 23:44:19.186565,A,50,5
2024-07-05 23:44:19.265244,A,42,6
2024-07-05 23:44:19.358455,A,43,5
2024-07-05 23:44:19.442422,A,39,5
2024-07-05 23:44:19.539490,A,38,5
2024-07-05 23:44:19.636895,A,33,6
2024-07-05 23:44:19.726460,A,35,5
2024-07-05 23:44:19.816313,A,32,7
2024-07-05 23:44:19.897020,A,34,5
2024-07-05 23:44:19.979503,A,32,4
2024-07-05 23:44:20.066265,A,36,4
2024-07-05 23:44:20.154465,A,34,5
2024-07-05 23:44:20.247421,A,35,3
2024-07-05 23:44:20.329823,A,37,7
2024-07-05 23:44:20.423813,A,38,3
2024-07-05 23:44:20.514353,A,38,5
2024-07-05 23:44:20.607412,A,40,4
2024-07-05 23:44:20.702715,A,41,6
2024-07-05 23:44:20.794398,A,35,4
2024-07-05 23:44:20.888701,A,34,3
2024-07-05 23:44:20.982595,A,33,2
2024-07-05 23:44:21.074432,A,36,3
2024-07-05 23:44:21.157650,A,33,3
2024-07-05 23:44:21.249615,A,36,2
2024-07-05 23:44:21.351569,A,39,3
2024-07-05 23:44:21.440416,A,38,3
2024-07-05 23:44:21.532674,A,38,4
2024-07-05 23:44:21.623494,A,36,6
2024-07-05 23:44:21.722059,A,40,5
2024-07-05 23:44:21.814141,A,37,5
2024-07-05 23:44:21.913820,A,35,4
2024-07-05 23:44:22.017272,A,33,5
2024-07-05 23:44:22.098204,A,34,4
2024-07-05 23:44:22.178604,A,32,5
2024-07-05 23:44:22.268557,A,34,3
2024-07-05 23:44:22.358884,A,35,3
2024-07-05 23:44:22.444251,A,35,3
2024-07-05 23:44:22.535428,A,36,4
2024-07-05 23:44:22.618512,A,37,4
2024-07-05 23:44:22.706481,A,36,5
2024-07-05 23:44:22.804437,A,38,4
2024-07-05 23:44:22.893608,A,38,4
2024-07-05 23:44:22.983827,A,39,3
2024-07-05 23:44:23.072001,A,38,3
2024-07-05 23:44:23.160428,A,39,3
2024-07-05 23:44:23.249469,A,38,2
2024-07-05 23:44:23.333512,A,32,2
2024-07-05 23:44:23.424866,A,30,3
2024-07-05 23:44:23.505772,A,31,3
2024-07-05 23:44:23.596764,A,34,3
2024-07-05 23:44:23.675249,A,33,2
2024-07-05 23:44:23.759581,A,34,2
2024-07-05 23:44:23.849479,A,36,2
2024-07-05 23:44:23.942008,A,35,2
2024-07-05 23:44:24.026275,A,35,4
2024-07-05 23:44:24.123806,A,37,3
2024-07-05 23:44:24.216787,A,42,5
2024-07-05 23:44:24.306642,A,42,7
2024-07-05 23:44:24.404350,A,41,5
2024-07-05 23:44:24.485936,A,37,6
2024-07-05 23:44:24.579721,A,42,6
2024-07-05 23:44:24.670312,A,45,6
2024-07-05 23:44:24.754254,A,40,6
2024-07-05 23:44:24.848033,A,36,6
2024-07-05 23:44:24.939693,A,37,7
2024-07-05 23:44:25.051739,A,39,6
2024-07-05 23:44:25.164538,A,39,6
2024-07-05 23:44:25.271589,A,38,9
2024-07-05 23:44:25.383392,A,39,7
2024-07-05 23:44:25.482278,A,38,6
2024-07-05 23:44:25.582365,A,39,5
2024-07-05 23:44:25.685332,A,38,4
2024-07-05 23:44:25.785582,A,40,5
2024-07-05 23:44:25.874959,A,38,5
2024-07-05 23:44:25.970341,A,40,6
2024-07-05 23:44:26.064465,A,38,5
2024-07-05 23:44:26.158367,A,40,6
2024-07-05 23:44:26.253754,A,35,7
2024-07-05 23:44:26.355353,A,35,5
2024-07-05 23:44:26.463270,A,35,5
2024-07-05 23:44:26.561816,A,36,7
2024-07-05 23:44:26.655086,A,38,5
2024-07-05 23:44:26.743652,A,38,3
2024-07-05 23:44:26.834557,A,37,5
2024-07-05 23:44:26.914552,A,36,5
2024-07-05 23:44:27.012569,A,38,5
2024-07-05 23:44:27.106580,A,37,7
2024-07-05 23:44:27.194252,A,43,7
2024-07-05 23:44:27.287369,A,42,7
2024-07-05 23:44:27.377809,A,39,7
2024-07-05 23:44:27.462700,A,39,6
2024-07-05 23:44:27.552088,A,37,6
2024-07-05 23:44:27.644491,A,39,6
2024-07-05 23:44:27.731683,A,36,5
2024-07-05 23:44:27.818654,A,36,4
2024-07-05 23:44:27.913368,A,37,7
2024-07-05 23:44:28.003003,A,33,7
2024-07-05 23:44:28.095262,A,36,8
2024-07-05 23:44:28.186467,A,33,7
2024-07-05 23:44:28.269223,A,31,6
2024-07-05 23:44:28.353280,A,32,7
2024-07-05 23:44:28.454454,A,36,8
2024-07-05 23:44:28.548104,A,33,7
2024-07-05 23:44:28.646978,A,32,7
2024-07-05 23:44:28.741070,A,34,6
2024-07-05 23:44:28.837625,A,30,6
2024-07-05 23:44:28.924091,A,31,6
2024-07-05 23:44:29.018345,A,29,6
2024-07-05 23:44:29.112586,A,24,6
2024-07-05 23:44:29.203348,A,25,8
2024-07-05 23:44:29.288700,A,25,9
2024-07-05 23:44:29.366880,A,26,7
2024-07-05 23:44:29.456679,A,26,8
2024-07-05 23:44:29.550991,A,29,8
2024-07-05 23:44:29.639619,A,32,10
2024-07-05 23:44:29.720431,A,34,8
2024-07-05 23:44:29.813454,A,33,7
2024-07-05 23:44:29.904837,A,36,7
2024-07-05 23:44:29.985359,A,33,7
2024-07-05 23:44:30.079300,A,33,7
2024-07-05 23:44:30.170080,A,37,8
2024-07-05 23:44:30.263549,A,37,7
2024-07-05 23:44:30.352683,A,37,6
2024-07-05 23:44:30.449703,A,37,7
2024-07-05 23:44:30.534667,A,35,6
2024-07-05 23:44:30.617328,A,36,6
2024-07-05 23:44:30.700460,A,39,7
2024-07-05 23:44:30.788343,A,39,6
2024-07-05 23:44:30.872306,A,40,6
2024-07-05 23:44:30.978445,A,38,6
2024-07-05 23:44:31.094783,A,37,6
2024-07-05 23:44:31.198486,A,39,6
2024-07-05 23:44:31.299483,A,36,6
2024-07-05 23:44:31.395748,A,34,6
2024-07-05 23:44:31.494599,A,35,8
2024-07-05 23:44:31.580663,A,34,7
2024-07-05 23:44:31.660809,A,34,8
2024-07-05 23:44:31.758423,A,33,8
2024-07-05 23:44:31.844791,A,28,7
2024-07-05 23:44:31.925505,A,28,7
2024-07-05 23:44:32.017110,A,29,7
2024-07-05 23:44:32.094402,A,29,7
2024-07-05 23:44:32.186293,A,28,7
2024-07-05 23:44:32.280782,A,26,6
2024-07-05 23:44:32.370537,A,24,6
2024-07-05 23:44:32.466458,A,27,6
2024-07-05 23:44:32.558244,A,28,6
2024-07-05 23:44:32.636538,A,29,6
2024-07-05 23:44:32.727183,A,25,6
2024-07-05 23:44:32.813519,A,23,6
2024-07-05 23:44:32.905167,A,21,6
2024-07-05 23:44:32.986634,A,20,6
2024-07-05 23:44:33.080721,A,23,5
2024-07-05 23:44:33.174484,A,27,6
2024-07-05 23:44:33.276308,A,26,5
2024-07-05 23:44:33.367910,A,25,6
2024-07-05 23:44:33.457307,A,29,4
2024-07-05 23:44:33.552590,A,31,5
2024-07-05 23:44:33.642297,A,30,5
2024-07-05 23:44:33.731732,A,29,5
2024-07-05 23:44:33.824590,A,28,5
2024-07-05 23:44:33.905117,A,27,4
2024-07-05 23:44:33.994305,A,28,6
2024-07-05 23:44:34.089685,A,26,4
2024-07-05 23:44:34.179598,A,26,5
2024-07-05 23:44:34.273853,A,28,4
2024-07-05 23:44:34.352367,A,26,4
2024-07-05 23:44:34.445147,A,27,4
2024-07-05 23:44:34.548157,A,26,4
2024-07-05 23:44:34.634335,A,24,5
2024-07-05 23:44:34.726355,A,24,5
2024-07-05 23:44:34.808294,A,23,5
2024-07-05 23:44:34.897294,A,26,5
2024-07-05 23:44:34.991749,A,26,5
2024-07-05 23:44:35.082440,A,26,6
2024-07-05 23:44:35.174562,A,25,6
2024-07-05 23:44:35.268609,A,22,7
2024-07-05 23:44:35.347800,A,21,7
2024-07-05 23:44:35.443419,A,21,7
2024-07-05 23:44:35.547147,A,20,7
2024-07-05 23:44:35.637331,A,20,6
2024-07-05 23:44:35.729608,A,22,6
2024-07-05 23:44:35.816053,A,19,6
2024-07-05 23:44:35.902603,A,21,6
2024-07-05 23:44:35.983971,A,23,5
2024-07-05 23:44:36.073446,A,24,6
2024-07-05 23:44:36.153661,A,23,6
2024-07-05 23:44:36.238280,A,20,6
2024-07-05 23:44:36.328404,A,24,5
2024-07-05 23:44:36.407229,A,20,6
2024-07-05 23:44:36.501193,A,17,5
2024-07-05 23:44:36.588415,A,15,4
2024-07-05 23:44:36.668419,A,17,5
2024-07-05 23:44:36.750465,A,18,5
2024-07-05 23:44:36.843235,A,19,4
2024-07-05 23:44:36.922209,A,14,6
2024-07-05 23:44:37.015217,A,14,5
2024-07-05 23:44:37.108821,A,14,6
2024-07-05 23:44:37.197622,A,12,6
2024-07-05 23:44:37.281937,A,12,5
2024-07-05 23:44:37.370597,A,14,7
2024-07-05 23:44:37.457763,A,15,7
2024-07-05 23:44:37.551536,A,17,7
2024-07-05 23:44:37.646158,A,16,5
2024-07-05 23:44:37.727433,A,14,5
2024-07-05 23:44:37.821207,A,13,7
2024-07-05 23:44:37.913259,A,12,6
2024-07-05 23:44:38.003968,A,13,6
2024-07-05 23:44:38.090556,A,14,6
2024-07-05 23:44:38.170725,A,13,6
2024-07-05 23:44:38.260608,A,13,8
2024-07-05 23:44:38.342495,A,12,6
2024-07-05 23:44:38.430270,A,10,8
2024-07-05 23:44:38.510869,A,13,7
2024-07-05 23:44:38.605531,A,13,7
2024-07-05 23:44:38.685046,A,12,8
2024-07-05 23:44:38.767199,A,10,8
2024-07-05 23:44:38.862272,A,9,8
2024-07-05 23:44:38.955539,A,8,8
2024-07-05 23:44:39.044476,A,8,8
2024-07-05 23:44:39.126139,A,9,7
2024-07-05 23:44:39.217983,A,9,8
2024-07-05 23:44:39.310877,A,10,8
2024-07-05 23:44:39.407120,A,10,8
2024-07-05 23:44:39.498973,A,10,8
2024-07-05 23:44:39.605699,A,6,8
2024-07-05 23:44:39.688673,A,7,7
2024-07-05 23:44:39.778501,A,8,8
2024-07-05 23:44:39.866313,A,6,7
2024-07-05 23:44:39.965426,A,6,9
2024-07-05 23:44:40.067029,A,7,11
2024-07-05 23:44:40.158778,A,6,10
2024-07-05 23:44:40.254285,A,6,9
2024-07-05 23:44:40.340674,A,8,11
2024-07-05 23:44:40.434371,A,8,12
2024-07-05 23:44:40.524754,A,9,12
2024-07-05 23:44:40.620015,A,8,12
2024-07-05 23:44:40.711690,A,7,13
2024-07-05 23:44:40.789649,A,8,13
2024-07-05 23:44:40.869356,A,8,14
2024-07-05 23:44:40.962520,A,7,13
2024-07-05 23:44:41.032250,A,8,12
2024-07-05 23:44:41.124790,A,7,10
2024-07-05 23:44:41.217030,A,6,12
2024-07-05 23:44:41.310558,A,4,11
2024-07-05 23:44:41.395269,A,2,13
2024-07-05 23:44:41.480169,A,4,14
2024-07-05 23:44:41.564144,A,3,14
2024-07-05 23:44:41.661339,A,5,13
2024-07-05 23:44:41.752130,A,4,12
2024-07-05 23:44:41.841469,A,4,12
2024-07-05 23:44:41.926767,A,4,13
2024-07-05 23:44:42.018173,A,6,12
2024-07-05 23:44:42.120065,A,4,13
2024-07-05 23:44:42.211727,A,5,12
2024-07-05 23:44:42.297170,A,5,11
2024-07-05 23:44:42.393278,A,4,11
2024-07-05 23:44:42.492181,A,5,11
2024-07-05 23:44:42.586298,A,6,12
2024-07-05 23:44:42.676576,A,4,13
2024-07-05 23:44:42.766645,A,7,13
2024-07-05 23:44:42.859574,A,4,14
2024-07-05 23:44:42.949727,A,5,17
2024-07-05 23:44:43.032301,A,4,15
2024-07-05 23:44:43.122485,A,4,14
2024-07-05 23:44:43.199622,A,4,13
2024-07-05 23:44:43.289674,A,5,14
2024-07-05 23:44:43.374157,A,6,13
2024-07-05 23:44:43.466493,A,5,14
2024-07-05 23:44:43.558523,A,5,14
2024-07-05 23:44:43.652588,A,3,14
2024-07-05 23:44:43.747024,A,3,15
2024-07-05 23:44:43.834432,A,3,13
2024-07-05 23:44:43.915254,A,2,12
2024-07-05 23:44:44.000344,A,2,12
2024-07-05 23:44:44.086908,A,2,12
2024-07-05 23:44:44.172544,A,1,13
2024-07-05 23:44:44.260818,A,3,12
2024-07-05 23:44:44.352260,A,3,12
2024-07-05 23:44:44.445518,A,5,13
2024-07-05 23:44:44.532415,A,4,14
2024-07-05 23:44:44.637171,A,3,13
2024-07-05 23:44:44.734136,A,5,13
2024-07-05 23:44:44.817624,A,7,13
2024-07-05 23:44:44.908687,A,3,12
2024-07-05 23:44:44.989822,A,3,12
2024-07-05 23:44:45.074699,A,3,12
2024-07-05 23:44:45.157885,A,3,12
2024-07-05 23:44:45.251549,A,2,12
2024-07-05 23:44:45.340047,A,4,13
2024-07-05 23:44:45.423793,A,4,12
2024-07-05 23:44:45.514459,A,4,14
2024-07-05 23:44:45.608123,A,5,14
2024-07-05 23:44:45.700532,A,6,15
2024-07-05 23:44:45.792153,A,6,16
2024-07-05 23:44:45.884698,A,5,15
2024-07-05 23:44:45.978507,A,4,16
2024-07-05 23:44:46.060349,A,4,16
2024-07-05 23:44:46.154045,A,5,15
2024-07-05 23:44:46.243186,A,4,18
2024-07-05 23:44:46.325035,A,4,17
2024-07-05 23:44:46.419251,A,4,18
2024-07-05 23:44:46.514668,A,3,17
2024-07-05 23:44:46.614001,A,3,18
2024-07-05 23:44:46.702283,A,3,18
2024-07-05 23:44:46.793659,A,3,18
2024-07-05 23:44:46.896135,A,4,17
2024-07-05 23:44:46.990529,A,5,16
2024-07-05 23:44:47.085692,A,3,15
2024-07-05 23:44:47.179791,A,4,16
2024-07-05 23:44:47.271556,A,4,15
2024-07-05 23:44:47.349541,A,4,16
2024-07-05 23:44:47.446092,A,3,15
2024-07-05 23:44:47.554724,A,4,15
2024-07-05 23:44:47.650573,A,4,14
2024-07-05 23:44:47.739279,A,4,15
2024-07-05 23:44:47.830291,A,3,16
2024-07-05 23:44:47.915486,A,5,16
2024-07-05 23:44:48.007641,A,4,14
2024-07-05 23:44:48.100311,A,5,14
2024-07-05 23:44:48.171543,A,5,14
2024-07-05 23:44:48.263521,A,4,15
2024-07-05 23:44:48.353708,A,3,16
2024-07-05 23:44:48.450146,A,2,16
2024-07-05 23:44:48.530299,A,4,14
2024-07-05 23:44:48.619369,A,4,16
2024-07-05 23:44:48.711579,A,4,14
2024-07-05 23:44:48.804707,A,4,16
